Voltage - Ch0, - Ch0,Voltage - Ch1, - Ch1
5.07422,9,1.13672,0
5.08369,8,1.13838,0
5.09316,15,1.14004,0
5.10264,10,1.1417,0
5.11211,7,1.14336,0
5.12158,11,1.14502,0
5.13105,11,1.14668,0
5.14053,15,1.14834,0
5.15,19,1.15,0
5.15947,6,1.15166,0
5.16895,12,1.15332,0
5.17842,10,1.15498,0
5.18789,12,1.15664,0
5.19736,7,1.1583,0
5.20684,15,1.15996,0
5.21631,9,1.16162,0
5.22578,14,1.16328,0
5.23525,16,1.16494,0
5.24473,14,1.1666,0
5.2542,5,1.16826,0
5.26367,16,1.16992,0
5.27314,9,1.17158,0
5.28262,19,1.17324,0
5.29209,15,1.1749,0
5.30156,22,1.17656,0
5.31104,25,1.17822,0
5.32051,21,1.17988,0
5.32998,28,1.18154,0
5.33945,26,1.1832,0
5.34893,39,1.18486,0
5.3584,37,1.18652,0
5.36787,44,1.18818,0
5.37734,64,1.18984,0
5.38682,78,1.1915,0
5.39629,75,1.19316,0
5.40576,119,1.19482,0
5.41523,111,1.19648,1
5.42471,140,1.19814,1
5.43418,131,1.1998,0
5.44365,159,1.20146,0
5.45312,181,1.20313,0
5.4626,200,1.20479,0
5.47207,193,1.20645,0
5.48154,162,1.20811,0
5.49102,167,1.20977,0
5.50049,123,1.21143,0
5.50996,121,1.21309,0
5.51943,115,1.21475,0
5.52891,84,1.21641,0
5.53838,69,1.21807,0
5.54785,64,1.21973,0
5.55732,40,1.22139,0
5.5668,42,1.22305,0
5.57627,25,1.22471,0
5.58574,15,1.22637,0
5.59521,15,1.22803,0
5.60469,13,1.22969,0
5.61416,9,1.23135,0
5.62363,7,1.23301,0
5.63311,3,1.23467,0
5.64258,8,1.23633,0
5.65205,8,1.23799,0
5.66152,19,1.23965,0
5.671,4,1.24131,0
5.68047,12,1.24297,0
5.68994,16,1.24463,0
5.69941,20,1.24629,0
5.70889,15,1.24795,0
5.71836,27,1.24961,0
5.72783,27,1.25127,0
5.7373,21,1.25293,0
5.74678,31,1.25459,0
5.75625,24,1.25625,0
5.76572,23,1.25791,0
5.7752,17,1.25957,0
5.78467,13,1.26123,0
5.79414,19,1.26289,0
5.80361,8,1.26455,0
