Time (s),Fᵧ (N),rᵧ (m)
11.229999542236328,-2.540818929672241,0.0998000055551529
11.239999771118164,-2.5340511798858643,0.09919999539852142
11.25,-2.5205156803131104,0.09879999607801437
11.260000228881836,-2.5272834300994873,0.0982000008225441
11.270000457763672,-2.5205156803131104,0.09780000150203705
11.279999732971191,-2.5137479305267334,0.0973999947309494
11.289999961853027,-2.5069804191589355,0.09719999879598618
11.300000190734863,-2.5002126693725586,0.09680000692605972
11.3100004196167,-2.4934449195861816,0.0966000109910965
11.319999694824219,-2.4866771697998047,0.09620000422000885
11.329999923706055,-2.4799094200134277,0.0957999974489212
11.34000015258789,-2.473141670227051,0.09520000219345093
11.350000381469727,-2.473141670227051,0.09479999542236328
11.359999656677246,-2.466373920440674,0.09419999271631241
11.369999885559082,-2.459606170654297,0.09379999339580536
11.380000114440918,-2.45283842086792,0.09339999407529831
11.390000343322754,-2.446070671081543,0.09300000220537186
11.399999618530273,-2.439302921295166,0.09260000288486481
11.40999984741211,-2.439302921295166,0.09219999611377716
11.420000076293945,-2.432535171508789,0.09179999679327011
11.430000305175781,-2.418999671936035,0.09120000153779984
11.4399995803833,-2.4122321605682373,0.09080000221729279
11.449999809265137,-2.4122321605682373,0.09020000696182251
11.460000038146973,-2.4054644107818604,0.08980000019073486
11.470000267028809,-2.3986966609954834,0.08939999341964722
11.479999542236328,-2.3919289112091064,0.08900000154972076
11.489999771118164,-2.3851611614227295,0.08860000222921371
11.5,-2.3851611614227295,0.08819999545812607
11.510000228881836,-2.3851611614227295,0.08780000358819962
11.520000457763672,-2.3716256618499756,0.08740000426769257
11.529999732971191,-2.3648579120635986,0.08699999749660492
11.539999961853027,-2.3580901622772217,0.08659999072551727
11.550000190734863,-2.3580901622772217,0.08619999885559082
11.5600004196167,-2.3513224124908447,0.08580000698566437
11.569999694824219,-2.3445546627044678,0.08540000021457672
11.579999923706055,-2.337786912918091,0.0852000042796135
11.59000015258789,-2.331019401550293,0.08479999750852585
11.600000381469727,-2.331019401550293,0.08459999412298203
11.609999656677246,-2.317483901977539,0.08420000225305557
11.619999885559082,-2.324251651763916,0.08380000293254852
11.630000114440918,-2.317483901977539,0.08320000022649765
11.640000343322754,-2.310716152191162,0.0828000083565712
11.649999618530273,-2.303948402404785,0.08219999819993973
11.65999984741211,-2.303948402404785,0.08179999887943268
11.670000076293945,-2.303948402404785,0.08139999955892563
11.680000305175781,-2.2904129028320312,0.0811999961733818
11.6899995803833,-2.2836451530456543,0.08079999685287476
11.699999809265137,-2.2836451530456543,0.0804000049829483
11.710000038146973,-2.2768774032592773,0.07999999821186066
11.720000267028809,-2.2633419036865234,0.07940000295639038
11.729999542236328,-2.2633419036865234,0.0788000077009201
11.739999771118164,-2.2565741539001465,0.07819999754428864
11.75,-2.2498064041137695,0.07779999822378159
11.760000228881836,-2.2430386543273926,0.07739999890327454
11.770000457763672,-2.2430386543273926,0.07719999551773071
11.779999732971191,-2.2362711429595947,0.07680000364780426
11.789999961853027,-2.2295033931732178,0.07660000026226044
11.800000190734863,-2.222735643386841,0.07619999349117279
11.8100004196167,-2.209200143814087,0.07580000162124634
11.819999694824219,-2.209200143814087,0.07519999891519547
11.829999923706055,-2.209200143814087,0.07479999959468842
11.84000015258789,-2.195664644241333,0.07419999688863754
11.850000381469727,-2.195664644241333,0.07380000501871109
11.859999656677246,-2.188896894454956,0.07339999824762344
11.869999885559082,-2.175361394882202,0.07320000231266022
11.880000114440918,-2.175361394882202,0.07279999554157257
11.890000343322754,-2.168593645095825,0.07259999960660934
11.899999618530273,-2.168593645095825,0.0722000002861023
11.90999984741211,-2.168593645095825,0.07180000096559525
11.920000076293945,-2.1550581455230713,0.0714000016450882
11.930000305175781,-2.1482903957366943,0.07100000232458115
11.9399995803833,-2.1415228843688965,0.0705999955534935
11.949999809265137,-2.1415228843688965,0.07020000368356705
11.960000038146973,-2.1415228843688965,0.06980000436306
11.970000267028809,-2.1415228843688965,0.06939999759197235
11.979999542236328,-2.1279873847961426,0.0690000057220459
11.989999771118164,-2.1144518852233887,0.06839999556541443
12,-2.1076841354370117,0.06800000369548798
12.010000228881836,-2.1009163856506348,0.0674000009894371
12.020000457763672,-2.1009163856506348,0.066600002348423
12.029999732971191,-2.087380886077881,0.06599999964237213
12.039999961853027,-2.080613136291504,0.06540000438690186
12.050000190734863,-2.080613136291504,0.06459999829530716
12.0600004196167,-2.060310125350952,0.06399999558925629
12.069999694824219,-2.0467746257781982,0.06340000033378601
12.079999923706055,-2.0467746257781982,0.06260000169277191
