Time (s),Voltage (mV),Voltage (V)
10.270000457763672,-0.0193615909665823,0.6281298995018005
10.279999732971191,-0.0193615909665823,0.6268904805183411
10.289999961853027,-0.0193615909665823,0.6301831603050232
10.300000190734863,-0.01962318643927574,0.6294450759887695
10.3100004196167,-0.01962318643927574,0.6268926858901978
10.319999694824219,-0.0193615909665823,0.6291478872299194
10.329999923706055,-0.0193615909665823,0.625282347202301
10.34000015258789,-0.0193615909665823,0.6287196278572083
10.350000381469727,-0.01936158910393715,0.6290806531906128
10.359999656677246,-0.0193615909665823,0.6274686455726624
10.369999885559082,-0.0193615909665823,0.6265997290611267
10.380000114440918,-0.0193615909665823,0.6288689970970154
10.390000343322754,-0.0193615909665823,0.6301831603050232
10.399999618530273,-0.01936158910393715,0.6303321719169617
10.40999984741211,-0.01962318643927574,0.6302430629730225
10.420000076293945,-0.01962318830192089,0.6268104314804077
10.430000305175781,-0.0193615909665823,0.6269012689590454
10.4399995803833,-0.01962318830192089,0.6301831603050232
10.449999809265137,-0.019458839669823647,0.6291347742080688
10.460000038146973,-0.019525937736034393,0.6248419284820557
10.470000267028809,-0.0193615909665823,0.6269041299819946
10.479999542236328,-0.0193615909665823,0.6301831603050232
10.489999771118164,-0.01962318830192089,0.6301831603050232
10.5,-0.01936158910393715,0.6294307708740234
10.510000228881836,-0.019099995493888855,0.6269069910049438
10.520000457763672,-0.0193615909665823,0.6301831603050232
10.529999732971191,-0.0193615909665823,0.6301831603050232
10.539999961853027,-0.0194596778601408,0.6300321221351624
10.550000190734863,-0.01952509954571724,0.6295284628868103
10.5600004196167,-0.019099995493888855,0.6303344964981079
10.569999694824219,-0.0193615909665823,0.6300801634788513
10.579999923706055,-0.0193615909665823,0.626911997795105
10.59000015258789,-0.0197217408567667,0.6301831603050232
10.600000381469727,-0.01952463388442993,0.6303350329399109
10.609999656677246,-0.0193615909665823,0.6305328607559204
10.619999885559082,-0.0193615909665823,0.6290280818939209
10.630000114440918,-0.0193615909665823,0.6303796768188477
10.640000343322754,-0.01962318830192089,0.6282230615615845
10.649999618530273,-0.01936158910393715,0.630335807800293
10.65999984741211,-0.0193615909665823,0.6308362483978271
10.670000076293945,-0.0193615909665823,0.6300302147865295
10.680000305175781,-0.019099993631243706,0.6295303702354431
10.6899995803833,-0.0193615909665823,0.6294171810150146
10.699999809265137,-0.01936158910393715,0.6270739436149597
10.710000038146973,-0.0193615909665823,0.6308355331420898
10.720000267028809,-0.019099995493888855,0.6301831603050232
10.729999542236328,-0.0193615909665823,0.6301831603050232
10.739999771118164,-0.0193615909665823,0.6301831603050232
10.75,-0.01936158910393715,0.6301831603050232
10.760000228881836,-0.0193615909665823,0.6295663118362427
10.770000457763672,-0.019099995493888855,0.6268054246902466
10.779999732971191,-0.019099993631243706,0.6261538863182068
10.789999961853027,-0.0193615909665823,0.6261538863182068
10.800000190734863,-0.01936158910393715,0.6269277930259705
10.8100004196167,-0.0193615909665823,0.6298733353614807
10.819999694824219,-0.0193615909665823,0.6288816332817078
10.829999923706055,-0.019099993631243706,0.6301831603050232
10.84000015258789,-0.0192607119679451,0.6294063925743103
10.850000381469727,-0.018939277157187462,0.626931369304657
10.859999656677246,-0.0193615909665823,0.6298718452453613
10.869999885559082,-0.0193615909665823,0.6287271976470947
10.880000114440918,-0.0193615909665823,0.6287536025047302
10.890000343322754,-0.0193615909665823,0.6269342303276062
10.899999618530273,-0.0193615909665823,0.6294021010398865
10.90999984741211,-0.0193615909665823,0.6263102293014526
10.920000076293945,-0.0193615909665823,0.6277422308921814
10.930000305175781,-0.0193615909665823,0.6300491094589233
10.9399995803833,-0.0193615909665823,0.627094566822052
10.949999809265137,-0.0193615909665823,0.6309890151023865
10.960000038146973,-0.019463587552309036,0.6309890151023865
10.970000267028809,-0.019419101998209953,0.6300457119941711
10.979999542236328,-0.019202083349227905,0.6261538863182068
10.989999771118164,-0.0193615909665823,0.6269413828849792
11,-0.0193615909665823,0.6301831603050232
11.010000228881836,-0.019725646823644638,0.6301831603050232
11.020000457763672,-0.019520726054906845,0.6301831603050232
11.029999732971191,-0.0193615909665823,0.6301831603050232
11.039999961853027,-0.0193615909665823,0.6301831603050232
11.050000190734863,-0.0193615909665823,0.6301831603050232
11.0600004196167,-0.0189970675855875,0.6301831603050232
11.069999694824219,-0.01920292153954506,0.6303418278694153
11.079999923706055,-0.0193615909665823,0.6308301687240601
11.09000015258789,-0.0193615909665823,0.6293884515762329
11.100000381469727,-0.0193615909665823,0.6263129711151123
11.109999656677246,-0.019258199259638786,0.6274374127388
11.119999885559082,-0.018941789865493774,0.6288992166519165
11.130000114440918,-0.0193615909665823,0.6275978088378906
11.140000343322754,-0.0193615909665823,0.6303428411483765
11.149999618530273,-0.019465355202555656,0.6306694149971008
11.15999984741211,-0.019781019538640976,0.6295372843742371
11.170000076293945,-0.019099995493888855,0.6301831603050232
11.180000305175781,-0.01962318643927574,0.6303433775901794
11.1899995803833,-0.019257454201579094,0.6308286190032959
11.199999809265137,-0.01920413039624691,0.6301831603050232
11.210000038146973,-0.0193615909665823,0.6287372708320618
11.220000267028809,-0.0193615909665823,0.6243776082992554
11.229999542236328,-0.0193615909665823,0.6293784976005554
11.239999771118164,-0.0193615909665823,0.6269593238830566
11.25,-0.01962318643927574,0.6300219297409058
11.260000228881836,-0.019466377794742584,0.6295386552810669
11.270000457763672,-0.019779996946454048,0.6293756365776062
11.279999732971191,-0.0193615909665823,0.6258305311203003
11.289999961853027,-0.0193615909665823,0.6256747245788574
11.300000190734863,-0.01962318643927574,0.6293734312057495
11.3100004196167,-0.019466843456029892,0.626964271068573
11.319999694824219,-0.019517933949828148,0.629858672618866
11.329999923706055,-0.019467029720544815,0.6285714507102966
11.34000015258789,-0.019779345020651817,0.6288964748382568
11.350000381469727,-0.019467215985059738,0.6303458213806152
11.359999656677246,-0.01951756328344345,0.6296865940093994
11.369999885559082,-0.01946740224957466,0.6256827712059021
11.380000114440918,-0.01977897249162197,0.6301831603050232
11.390000343322754,-0.0193615909665823,0.6295301914215088
11.399999618530273,-0.0193615909665823,0.6267963647842407
11.40999984741211,-0.0193615909665823,0.6266444325447083
11.420000076293945,-0.01946786791086197,0.6288987398147583
11.430000305175781,-0.01951691135764122,0.6301831603050232
11.4399995803833,-0.0193615909665823,0.6298552751541138
11.449999809265137,-0.0193615909665823,0.6288996338844299
11.460000038146973,-0.0193615909665823,0.6293619871139526
11.470000267028809,-0.0193615909665823,0.6258251070976257
11.479999542236328,-0.0193615909665823,0.6258583068847656
11.489999771118164,-0.0193615909665823,0.6308243274688721
11.5,-0.0193615909665823,0.6301831603050232
11.510000228881836,-0.0193615909665823,0.6301831603050232
11.520000457763672,-0.0193615909665823,0.6295227408409119
11.529999732971191,-0.0193615909665823,0.6276206970214844
11.539999961853027,-0.0193615909665823,0.6303485035896301
11.550000190734863,-0.0193615909665823,0.6299958229064941
11.5600004196167,-0.0193615909665823,0.6269822716712952
11.569999694824219,-0.0193615909665823,0.6293541193008423
11.579999923706055,-0.0189922284334898,0.6263198256492615
11.59000015258789,-0.019207758828997612,0.626793622970581
11.600000381469727,-0.0193615909665823,0.6261538863182068
11.609999656677246,-0.018991950899362564,0.6269857883453369
11.619999885559082,-0.019208040088415146,0.6298500895500183
11.630000114440918,-0.0193615909665823,0.6289048194885254
11.640000343322754,-0.0193615909665823,0.6301831603050232
11.649999618530273,-0.01925317384302616,0.6296823024749756
11.65999984741211,-0.019208412617444992,0.6274313926696777
11.670000076293945,-0.019099995493888855,0.6269901394844055
11.680000305175781,-0.0193615909665823,0.6303505897521973
11.6899995803833,-0.0193615909665823,0.6309890151023865
11.699999809265137,-0.0193615909665823,0.6308213472366333
11.710000038146973,-0.01962318830192089,0.6301831603050232
11.720000267028809,-0.01962318830192089,0.6301831603050232
11.729999542236328,-0.0193615909665823,0.6290063858032227
11.739999771118164,-0.0193615909665823,0.6258881688117981
11.75,-0.0194709375500679,0.630820631980896
11.760000228881836,-0.019513839855790138,0.6295089721679688
11.770000457763672,-0.0193615909665823,0.6276344656944275
11.779999732971191,-0.0193615909665823,0.6301831603050232
11.789999961853027,-0.0193615909665823,0.6301831603050232
11.800000190734863,-0.0193615909665823,0.6301831603050232
11.8100004196167,-0.0193615909665823,0.6293368935585022
11.819999694824219,-0.019471589475870132,0.6271702647209167
11.829999923706055,-0.019623279571533203,0.6308194994926453
11.84000015258789,-0.019513094797730446,0.6301831603050232
11.850000381469727,-0.0193615909665823,0.6303529739379883
11.859999656677246,-0.0193615909665823,0.6308190226554871
11.869999885559082,-0.0193615909665823,0.6293326020240784
11.880000114440918,-0.019251033663749695,0.6270051598548889
11.890000343322754,-0.018948955461382866,0.6301831603050232
11.899999618530273,-0.0193615909665823,0.6293304562568665
11.90999984741211,-0.0193615909665823,0.6266659498214722
11.920000076293945,-0.0193615909665823,0.6289131045341492
11.930000305175781,-0.0193615909665823,0.6301831603050232
11.9399995803833,-0.0193615909665823,0.6289853453636169
11.949999809265137,-0.0193615909665823,0.6245421171188354
11.960000038146973,-0.0193615909665823,0.6259133815765381
11.970000267028809,-0.01925019547343254,0.6308174729347229
11.979999542236328,-0.01894979365170002,0.6298397779464722
11.989999771118164,-0.0193615909665823,0.6287432909011841
12,-0.0193615909665823,0.6297212243080139
12.010000228881836,-0.0193615909665823,0.6299563050270081
12.020000457763672,-0.0193615909665823,0.6266706585884094
12.029999732971191,-0.0193615909665823,0.628226637840271
12.039999961853027,-0.0193615909665823,0.6276499629020691
12.050000190734863,-0.0193615909665823,0.6301831603050232
12.0600004196167,-0.019249359145760536,0.6301831603050232
12.069999694824219,-0.018950629979372025,0.6301831603050232
12.079999923706055,-0.0193615909665823,0.6301831603050232
12.09000015258789,-0.0193615909665823,0.6303564310073853
12.100000381469727,-0.0193615909665823,0.6308156251907349
12.109999656677246,-0.01924889348447323,0.6296625137329102
12.119999885559082,-0.019099902361631393,0.6275919079780579
12.130000114440918,-0.019212786108255386,0.6269597411155701
12.140000343322754,-0.01898701675236225,0.6276556849479675
12.149999618530273,-0.01921297051012516,0.6303572654724121
12.15999984741211,-0.019099993631243706,0.6309890151023865
12.170000076293945,-0.0193615909665823,0.6308146119117737
12.180000305175781,-0.019099993631243706,0.6301831603050232
12.1899995803833,-0.0193615909665823,0.6301831603050232
12.199999809265137,-0.0193615909665823,0.6294837594032288
12.210000038146973,-0.0193615909665823,0.6267847418785095
12.220000267028809,-0.0193615909665823,0.627029538154602
12.229999542236328,-0.01924777589738369,0.6301831603050232
12.239999771118164,-0.019213808700442314,0.6301831603050232
12.25,-0.0193615909665823,0.6303587555885315
12.260000228881836,-0.019099993631243706,0.6308133006095886
12.270000457763672,-0.019247405230998993,0.6293039321899414
12.279999732971191,-0.01921418122947216,0.6261538863182068
12.289999961853027,-0.01924721710383892,0.6270345449447632
12.300000190734863,-0.019214367493987083,0.6301831603050232
12.3100004196167,-0.0193615909665823,0.6303595900535583
12.319999694824219,-0.0193615909665823,0.6306358575820923
12.329999923706055,-0.019099993631243706,0.629554033279419
12.34000015258789,-0.019246753305196762,0.6292989253997803
12.350000381469727,-0.0189532358199358,0.627038836479187
12.359999656677246,-0.0193615909665823,0.6301831603050232
12.369999885559082,-0.0193615909665823,0.6292967796325684
12.380000114440918,-0.0193615909665823,0.6270409822463989
12.390000343322754,-0.019476894289255142,0.6292953491210938
12.399999618530273,-0.019507883116602898,0.6270424127578735
12.40999984741211,-0.0193615909665823,0.6301831603050232
12.420000076293945,-0.0193615909665823,0.6287592053413391
12.430000305175781,-0.0193615909665823,0.6246269345283508
12.4399995803833,-0.0193615909665823,0.6275873184204102
12.449999809265137,-0.0193615909665823,0.6267813444137573
12.460000038146973,-0.0193615909665823,0.6268681287765503
12.470000267028809,-0.0193615909665823,0.6295560002326965
12.479999542236328,-0.0193615909665823,0.6289311647415161
12.489999771118164,-0.019099993631243706,0.6249001026153564
12.5,-0.0193615909665823,0.6270496249198914
12.510000228881836,-0.0193615909665823,0.6292867064476013
12.520000457763672,-0.0193615909665823,0.6272304654121399
12.529999732971191,-0.01962318643927574,0.6309890151023865
12.539999961853027,-0.0193615909665823,0.6309890151023865
12.550000190734863,-0.0193615909665823,0.6308091878890991
12.5600004196167,-0.0193615909665823,0.6289231181144714
12.569999694824219,-0.0193615909665823,0.6258031725883484
12.579999923706055,-0.0193615909665823,0.6301831603050232
12.59000015258789,-0.0193615909665823,0.6301831603050232
12.600000381469727,-0.0193615909665823,0.6301831603050232
12.609999656677246,-0.019478941336274147,0.6292795538902283
12.619999885559082,-0.019505836069583893,0.6261538863182068
12.630000114440918,-0.01947912760078907,0.6270589232444763
12.640000343322754,-0.01950564980506897,0.6303642988204956
12.649999618530273,-0.0193615909665823,0.6309890151023865
12.65999984741211,-0.0193615909665823,0.6308075785636902
12.670000076293945,-0.0193615909665823,0.630364716053009
12.680000305175781,-0.0193615909665823,0.6306255459785461
12.6899995803833,-0.0193615909665823,0.6291954517364502
12.699999809265137,-0.0193615909665823,0.6289354562759399
12.710000038146973,-0.01962318643927574,0.6292724013328552
12.720000267028809,-0.0193615909665823,0.6270653605461121
12.729999542236328,-0.0193615909665823,0.6301831603050232
12.739999771118164,-0.0193615909665823,0.6296353936195374
12.75,-0.019242936745285988,0.6283137798309326
12.760000228881836,-0.018957050517201424,0.6289030909538269
12.770000457763672,-0.019099995493888855,0.6258231997489929
12.779999732971191,-0.0193615909665823,0.6299999952316284
12.789999961853027,-0.0193615909665823,0.6295605897903442
12.800000190734863,-0.0193615909665823,0.6303666234016418
12.8100004196167,-0.019099993631243706,0.6298875212669373
12.819999694824219,-0.0193615909665823,0.6270725131034851
12.829999923706055,-0.0193615909665823,0.6301831603050232
12.84000015258789,-0.0193615909665823,0.6301831603050232
12.850000381469727,-0.0193615909665823,0.6301831603050232
12.859999656677246,-0.0193615909665823,0.6292616128921509
12.869999885559082,-0.0193615909665823,0.6270761489868164
12.880000114440918,-0.0193615909665823,0.6303677558898926
12.890000343322754,-0.0193615909665823,0.6309890151023865
12.899999618530273,-0.0193615909665823,0.6302495002746582
12.90999984741211,-0.0193615909665823,0.6283206343650818
12.920000076293945,-0.019099995493888855,0.6301831603050232
12.930000305175781,-0.0193615909665823,0.6294419169425964
12.9399995803833,-0.0193615909665823,0.6277015209197998
12.949999809265137,-0.019241075962781906,0.6301831603050232
12.960000038146973,-0.019220508635044098,0.6303688883781433
12.970000267028809,-0.0193615909665823,0.6308031678199768
12.979999542236328,-0.0193615909665823,0.6301831603050232
12.989999771118164,-0.01924070343375206,0.6301831603050232
13,-0.0189592856913805,0.6301831603050232
13.010000228881836,-0.019240517169237137,0.6301831603050232
13.020000457763672,-0.019221067428588867,0.6303697824478149
13.029999732971191,-0.0193615909665823,0.6308022737503052
13.039999961853027,-0.0193615909665823,0.630370020866394
13.050000190734863,-0.018978549167513847,0.6308019757270813
13.0600004196167,-0.0188383050262928,0.6301831603050232
13.069999694824219,-0.019099902361631393,0.6294339299201965
13.079999923706055,-0.018960028886795044,0.6267722845077515
13.09000015258789,-0.019239772111177444,0.6261538863182068
13.100000381469727,-0.018960215151309967,0.6270925998687744
13.109999656677246,-0.019099993631243706,0.6292437314987183
13.119999885559082,-0.0193615909665823,0.6261538863182068
13.130000114440918,-0.0193615909665823,0.6261538863182068
13.140000343322754,-0.0193615909665823,0.6269071698188782
13.149999618530273,-0.0193615909665823,0.6293773055076599
13.15999984741211,-0.0193615909665823,0.6293773055076599
13.170000076293945,-0.0193615909665823,0.6293773055076599
13.180000305175781,-0.0193615909665823,0.6293773055076599
13.1899995803833,-0.0193615909665823,0.6295663118362427
13.199999809265137,-0.0193615909665823,0.6299939751625061
13.210000038146973,-0.0193615909665823,0.6293773055076599
13.220000267028809,-0.0193615909665823,0.6293773055076599
13.229999542236328,-0.0193615909665823,0.6293773055076599
13.239999771118164,-0.0193615909665823,0.6293773055076599
13.25,-0.0193615909665823,0.6293773055076599
13.260000228881836,-0.01948499120771885,0.6295673251152039
13.270000457763672,-0.01949978806078434,0.6301831603050232
13.279999732971191,-0.0193615909665823,0.6299928426742554
13.289999961853027,-0.0193615909665823,0.6293773055076599
13.300000190734863,-0.0193615909665823,0.6293773055076599
13.3100004196167,-0.0193615909665823,0.6293773055076599
13.319999694824219,-0.0193615909665823,0.6293773055076599
13.329999923706055,-0.0193615909665823,0.6284221410751343
13.34000015258789,-0.0193615909665823,0.6263039112091064
13.350000381469727,-0.019099993631243706,0.6284206509590149
13.359999656677246,-0.0193615909665823,0.6263054013252258
13.369999885559082,-0.0193615909665823,0.6293773055076599
13.380000114440918,-0.0193615909665823,0.6293773055076599
13.390000343322754,-0.0193615909665823,0.6293773055076599
13.399999618530273,-0.0193615909665823,0.6284170746803284
13.40999984741211,-0.0193615909665823,0.6263089179992676
13.420000076293945,-0.0193615909665823,0.6295695900917053
13.430000305175781,-0.0193615909665823,0.6299906969070435
13.4399995803833,-0.0193615909665823,0.6293773055076599
13.449999809265137,-0.0193615909665823,0.6293773055076599
13.460000038146973,-0.0193615909665823,0.6291844248771667
13.470000267028809,-0.0193615909665823,0.6287645101547241
13.479999542236328,-0.0193615909665823,0.6284113526344299
13.489999771118164,-0.01962318643927574,0.6265079975128174
13.5,-0.0193615909665823,0.6301831603050232
13.510000228881836,-0.0193615909665823,0.629989504814148
13.520000457763672,-0.0193615909665823,0.6295710802078247
13.529999732971191,-0.01962318830192089,0.6301831603050232
13.539999961853027,-0.0193615909665823,0.6292129158973694
13.550000190734863,-0.0193615909665823,0.6271248459815979
13.5600004196167,-0.0193615909665823,0.6301831603050232
13.569999694824219,-0.0193615909665823,0.6299886703491211
13.579999923706055,-0.0193615909665823,0.7070314288139343
13.59000015258789,-0.0007689690683037043,0.9511105418205261
13.600000381469727,0.010718760080635548,0.9517216086387634
13.609999656677246,0.010989011265337467,0.9515265822410583
13.619999885559082,0.010989011265337467,0.9509157538414001
13.630000114440918,0.010989011265337467,0.9509157538414001
13.640000343322754,0.010989011265337467,0.9509157538414001
13.649999618530273,0.010989011265337467,0.9495463967323303
13.65999984741211,0.010727413929998875,0.9466451406478882
13.670000076293945,0.010989011265337467,0.9509157538414001
13.680000305175781,0.010989011265337467,0.9511118531227112
13.6899995803833,0.010989011265337467,0.95074063539505
13.699999809265137,0.010989011265337467,0.9484776854515076
13.710000038146973,0.010989011265337467,0.9509157538414001
13.720000267028809,0.01111669186502695,0.9511123895645142
13.729999542236328,0.011122927069664001,0.9517216086387634
13.739999771118164,0.010989011265337467,0.9499494433403015
13.75,0.010989011265337467,0.9462423920631409
13.760000228881836,0.010989012196660042,0.9517216086387634
13.770000457763672,0.010989011265337467,0.9517216086387634
13.779999732971191,0.010989011265337467,0.9517216086387634
13.789999961853027,0.010989011265337467,0.9501405358314514
13.800000190734863,0.010727413929998875,0.9468569159507751
13.8100004196167,0.010989011265337467,0.9517216086387634
13.819999694824219,0.011250607669353485,0.9507312774658203
13.829999923706055,0.010989011265337467,0.9470977187156677
13.84000015258789,0.01072741486132145,0.9468615651130676
13.850000381469727,0.010860120877623558,0.9517216086387634
13.859999656677246,0.010727320797741413,0.9517216086387634
13.869999885559082,0.010465724393725395,0.9517216086387634
13.880000114440918,0.010465724393725395,0.9517216086387634
13.890000343322754,0.010856584645807743,0.9517216086387634
13.899999618530273,0.010727413929998875,0.9503271579742432
13.90999984741211,0.010989011265337467,0.947276771068573
13.920000076293945,0.011250607669353485,0.9501177668571472
13.930000305175781,0.010989012196660042,0.9488901495933533
13.9399995803833,0.010989011265337467,0.9525275230407715
13.949999809265137,0.010989011265337467,0.9523276090621948
13.960000038146973,0.010989011265337467,0.9517216086387634
13.970000267028809,0.010989011265337467,0.9517216086387634
13.979999542236328,0.010989012196660042,0.9507198333740234
13.989999771118164,0.010989011265337467,0.9486948251724243
14,0.01085872482508421,0.9517216086387634
14.010000228881836,0.010857701301574707,0.9517216086387634
14.020000457763672,0.010989011265337467,0.9517216086387634
14.029999732971191,0.010989011265337467,0.9499119520187378
14.039999961853027,0.010989011265337467,0.9460786581039429
14.050000190734863,0.010596662759780884,0.9509157538414001
14.0600004196167,0.010465724393725395,0.9509157538414001
14.069999694824219,0.01046572532504797,0.9509157538414001
14.079999923706055,0.010858353227376938,0.950512170791626
14.09000015258789,0.010727413929998875,0.9497079253196716
14.100000381469727,0.010989011265337467,0.9486929178237915
14.109999656677246,0.010857701301574707,0.944477915763855
14.119999885559082,0.010465724393725395,0.9517216086387634
14.130000114440918,0.010727321729063988,0.9517216086387634
14.140000343322754,0.010465724393725395,0.9515189528465271
14.149999618530273,0.010859004221856594,0.9501045942306519
14.15999984741211,0.010595639236271381,0.9487069845199585
14.170000076293945,0.010597593151032925,0.9515185356140137
14.180000305175781,0.010857049375772476,0.9511189460754395
14.1899995803833,0.010859375819563866,0.9515182375907898
14.199999809265137,0.010595266707241535,0.9511192440986633
14.210000038146973,0.010859562084078789,0.9515179395675659
14.220000267028809,0.010595080442726612,0.9509157538414001
14.229999542236328,0.010465724393725395,0.9509157538414001
14.239999771118164,0.010598244145512581,0.9509157538414001
14.25,0.010989011265337467,0.9511200189590454
14.260000228881836,0.01059470884501934,0.9515172839164734
14.270000457763672,0.010860119946300983,0.9492796659469604
14.279999732971191,0.010989011265337467,0.9461061358451843
14.289999961853027,0.010989011265337467,0.9509157538414001
14.300000190734863,0.010989011265337467,0.9498910903930664
14.3100004196167,0.010989011265337467,0.948322057723999
14.319999694824219,0.010989012196660042,0.9508857131004333
14.329999923706055,0.010855653323233128,0.9473128318786621
14.34000015258789,0.010465724393725395,0.9511212706565857
14.350000381469727,0.010593777522444725,0.9513102769851685
14.359999656677246,0.010337671265006065,0.9505215287208557
14.369999885559082,0.010599454864859581,0.9515156745910645
14.380000114440918,0.010855188593268394,0.9509157538414001
14.390000343322754,0.010465724393725395,0.9509157538414001
14.399999618530273,0.010861330665647984,0.9509157538414001
14.40999984741211,0.010989011265337467,0.9509157538414001
14.420000076293945,0.010989011265337467,0.9509157538414001
14.430000305175781,0.010989011265337467,0.9517430067062378
14.4399995803833,0.0108546307310462,0.9537253379821777
14.449999809265137,0.010861796326935291,0.952320396900177
14.460000038146973,0.010854444466531277,0.9515143632888794
14.470000267028809,0.010600385256111622,0.9509157538414001
14.479999542236328,0.010727413929998875,0.9509157538414001
14.489999771118164,0.010989011265337467,0.9492544531822205
14.5,0.01072741486132145,0.9459235668182373
14.510000228881836,0.010592381469905376,0.9505258202552795
14.520000457763672,0.010465724393725395,0.9515134692192078
14.529999732971191,0.010465724393725395,0.9509157538414001
14.539999961853027,0.010465724393725395,0.9511241316795349
14.550000190734863,0.01060112938284874,0.9517216086387634
14.5600004196167,0.010989011265337467,0.9517216086387634
14.569999694824219,0.010989011265337467,0.9515128135681152
14.579999923706055,0.010591729544103146,0.9509157538414001
14.59000015258789,0.010465724393725395,0.9511248469352722
14.600000381469727,0.010465724393725395,0.950675368309021
14.609999656677246,0.010465724393725395,0.948529839515686
14.619999885559082,0.010465724393725395,0.9509157538414001
14.630000114440918,0.01086347084492445,0.9509157538414001
14.640000343322754,0.010989011265337467,0.9509157538414001
14.649999618530273,0.010591079480946064,0.9509157538414001
14.65999984741211,0.010465724393725395,0.9509157538414001
14.670000076293945,0.010465724393725395,0.951125979423523
14.680000305175781,0.010465724393725395,0.9517216086387634
14.6899995803833,0.010727321729063988,0.9515110850334167
14.699999809265137,0.010602525435388088,0.9511264562606812
14.710000038146973,0.010852118022739887,0.9517216086387634
14.720000267028809,0.01086430810391903,0.9517216086387634
14.729999542236328,0.010989011265337467,0.9517216086387634
14.739999771118164,0.010989011265337467,0.9515103697776794
14.75,0.010851745493710041,0.9511271119117737
14.760000228881836,0.010864680632948875,0.9517216086387634
14.770000457763672,0.0105899628251791,0.9517216086387634
14.779999732971191,0.010603269562125206,0.9517216086387634
14.789999961853027,0.010851372964680195,0.9515096545219421
14.800000190734863,0.010727321729063988,0.9509157538414001
14.8100004196167,0.010727321729063988,0.9509157538414001
14.819999694824219,0.010727321729063988,0.9511281847953796
14.829999923706055,0.010727321729063988,0.9515090584754944
14.84000015258789,0.010603828355669975,0.9509157538414001
14.850000381469727,0.010989011265337467,0.9509157538414001
14.859999656677246,0.010989011265337467,0.9509157538414001
14.869999885559082,0.010989011265337467,0.9509157538414001
14.880000114440918,0.010989011265337467,0.9500626921653748
14.890000343322754,0.010989011265337467,0.9485459327697754
14.899999618530273,0.010850349441170692,0.9509157538414001
14.90999984741211,0.010866076685488224,0.9509157538414001
14.920000076293945,0.010989011265337467,0.9511296153068542
14.930000305175781,0.010989012196660042,0.9517216086387634
14.9399995803833,0.010849976912140846,0.9515075087547302
14.949999809265137,0.010465724393725395,0.9509157538414001
14.960000038146973,0.010465724393725395,0.9509157538414001
14.970000267028809,0.010727320797741413,0.9509157538414001
14.979999542236328,0.010605131275951862,0.9511304497718811
14.989999771118164,0.010849511250853539,0.9517216086387634
15,0.010465724393725395,0.9517216086387634
15.010000228881836,0.010727320797741413,0.9510762691497803
15.020000457763672,0.010465724393725395,0.9497345685958862
15.029999732971191,0.01060559693723917,0.9509157538414001
15.039999961853027,0.01072741486132145,0.9509157538414001
15.050000190734863,0.010727413929998875,0.9511314630508423
15.0600004196167,0.010989011265337467,0.9517216086387634
15.069999694824219,0.01084876712411642,0.9517216086387634
15.079999923706055,0.010465724393725395,0.9515054821968079
15.09000015258789,0.010867751203477383,0.95113205909729
15.100000381469727,0.01072741486132145,0.9515052437782288
15.109999656677246,0.010586798191070557,0.9491833448410034
15.119999885559082,0.010727321729063988,0.9462024569511414
15.130000114440918,0.010727321729063988,0.951132595539093
15.140000343322754,0.010727321729063988,0.9517216086387634
15.149999618530273,0.010606713593006134,0.9517216086387634
15.15999984741211,0.010586332529783249,0.9517216086387634
15.170000076293945,0.010727321729063988,0.9515041708946228
15.180000305175781,0.010606992058455944,0.9509157538414001
15.1899995803833,0.010989011265337467,0.9511334300041199
15.199999809265137,0.010585960932075977,0.9517216086387634
15.210000038146973,0.010465724393725395,0.9515036344528198
15.220000267028809,0.010868960991501808,0.9509157538414001
15.229999542236328,0.010727413929998875,0.9511340260505676
15.239999771118164,0.01072741486132145,0.9515032172203064
15.25,0.010989011265337467,0.9509157538414001
15.260000228881836,0.010989011265337467,0.9509157538414001
15.270000457763672,0.010585309006273746,0.9509157538414001
15.279999732971191,0.010465724393725395,0.9509157538414001
15.289999961853027,0.010608015581965446,0.9511348605155945
15.300000190734863,0.010585029609501362,0.9515023231506348
15.3100004196167,0.010727321729063988,0.9511351585388184
15.319999694824219,0.010608295910060406,0.9515020251274109
15.329999923706055,0.010989011265337467,0.9491581320762634
15.34000015258789,0.010989011265337467,0.946447491645813
15.350000381469727,0.010989011265337467,0.9517216086387634
15.359999656677246,0.010989011265337467,0.9517216086387634
15.369999885559082,0.010989011265337467,0.9515013694763184
15.380000114440918,0.010989011265337467,0.9511361718177795
15.390000343322754,0.010989011265337467,0.9517216086387634
15.399999618530273,0.010845695622265339,0.9517216086387634
15.40999984741211,0.010870729573071003,0.9517216086387634
15.420000076293945,0.010989011265337467,0.9517216086387634
15.430000305175781,0.011250607669353485,0.9510582089424133
15.4399995803833,0.010989011265337467,0.9499679207801819
15.449999809265137,0.010989011265337467,0.9515001773834229
15.460000038146973,0.010989011265337467,0.9511373043060303
15.470000267028809,0.010845044627785683,0.9517216086387634
15.479999542236328,0.010727321729063988,0.9517216086387634
15.489999771118164,0.010727321729063988,0.9517216086387634
15.5,0.010609970428049564,0.9517216086387634
15.510000228881836,0.010583075694739819,0.9517216086387634
15.520000457763672,0.010465724393725395,0.9517216086387634
15.529999732971191,0.010465724393725395,0.9517216086387634
15.539999961853027,0.01061034295707941,0.9517216086387634
15.550000190734863,0.010727413929998875,0.9517216086387634
