Time (s),Voltage (mV),Voltage (V),Voltage (V)
4.289999961853027,0.03976975381374359,2.316924810409546,0.12886296212673187
4.300000190734863,0.03976975381374359,2.3175809383392334,0.12828174233436584
4.309999942779541,0.03976975381374359,2.316849946975708,0.1289924532175064
4.320000171661377,0.03976975753903389,2.316849946975708,0.1222120001912117
4.329999923706055,0.04003133997321129,2.316925287246704,0.12717509269714355
4.340000152587891,0.03981886804103851,2.3176558017730713,0.125941202044487
4.349999904632568,0.04024381563067436,2.316063642501831,0.12782862782478333
4.360000133514404,0.03976975381374359,2.30232834815979,0.12506039440631866
4.369999885559082,0.03976975381374359,2.3176558017730713,0.12682479619979858
4.380000114440918,0.03976975381374359,2.3175792694091797,0.1296672523021698
4.389999866485596,0.03976975381374359,2.3169264793395996,0.12847869098186493
4.400000095367432,0.03976975381374359,2.3175792694091797,0.12448598444461823
4.409999847412109,0.03976975381374359,2.316849946975708,0.12805500626564026
4.420000076293945,0.03976975381374359,2.316849946975708,0.12717194855213165
4.429999828338623,0.04003133997321129,2.316849946975708,0.1254054605960846
4.440000057220459,0.03976975381374359,2.316849946975708,0.12264560163021088
4.449999809265137,0.03971939533948898,2.3152990341186523,0.12464544922113419
4.460000038146973,0.0395585261285305,2.3022871017456055,0.12935495376586914
4.46999979019165,0.03976975753903389,2.316849946975708,0.12579219043254852
4.480000019073486,0.03976975381374359,2.3152883052825928,0.12605169415473938
4.489999771118164,0.03976975381374359,2.3024542331695557,0.1216849833726883
4.5,0.03976975381374359,2.31838321685791,0.12184183299541473
4.510000228881836,0.03976975753903389,2.3176558017730713,0.12329670786857605
4.519999980926514,0.03982090577483177,2.3176558017730713,0.1231391653418541
4.53000020980835,0.03998018801212311,2.3176558017730713,0.12247446179389954
4.539999961853027,0.03976975381374359,2.317734956741333,0.1290314942598343
4.550000190734863,0.03976975753903389,2.3184616565704346,0.12288732826709747
4.559999942779541,0.03976975381374359,2.3184616565704346,0.1262022703886032
4.570000171661377,0.04003133997321129,2.3184616565704346,0.12369492650032043
4.579999923706055,0.03976975381374359,2.3184616565704346,0.12764528393745422
4.590000152587891,0.03976975381374359,2.3184616565704346,0.13006949424743652
4.599999904632568,0.03976975381374359,2.3184616565704346,0.1255539506673813
4.610000133514404,0.03976975381374359,2.3174171447753906,0.12442394345998764
4.619999885559082,0.03976975381374359,2.3090319633483887,0.12716497480869293
4.630000114440918,0.03976975381374359,2.3184616565704346,0.12603704631328583
4.639999866485596,0.03976975381374359,2.3184616565704346,0.1282099485397339
4.650000095367432,0.03971713036298752,2.316678762435913,0.12217121571302414
4.659999847412109,0.03956079110503197,2.3025193214416504,0.12676380574703217
4.670000076293945,0.03976975381374359,2.3184616565704346,0.128774955868721
4.679999828338623,0.03971679136157036,2.3184616565704346,0.1268366426229477
4.690000057220459,0.03950805217027664,2.3185434341430664,0.12281779199838638
4.699999809265137,0.03956124559044838,2.319185495376587,0.12596002221107483
4.710000038146973,0.03976975381374359,2.3185436725616455,0.12772144377231598
4.71999979019165,0.03976975381374359,2.319267511367798,0.12393805384635925
4.730000019073486,0.039454638957977295,2.319267511367798,0.12257327884435654
4.739999771118164,0.039246466010808945,2.319267511367798,0.12313149124383926
4.75,0.03956180810928345,2.319267511367798,0.1216849833726883
4.760000228881836,0.039454299956560135,2.319101572036743,0.12259750813245773
4.769999980926514,0.039246466010808945,2.317821979522705,0.12980128824710846
