#Digilent WaveForms Oscilloscope Acquisition
#Device Name: DiscoveryStudio
#Serial Number: SN:210384AEE647
#Date Time: 2024-02-14 16:56:31.928
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Wavegen C1 Condition: Rising
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: RampUp
#Frequency: 9.8 Hz
#Period: 102.040816 ms
#Amplitude: 1.75 V
#Offset: 1.25 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0447125,0.02837928798019497,0.9996917669526603
0.04472499999999999,0.02837928798019497,0.9993491203045494
0.0447375,0.02837928798019497,0.9996917669526603
0.04475,0.02904917239142324,0.9996917669526603
0.0447625,0.02904917239142324,0.9996917669526603
0.044775,0.02971905680265151,1.000034413600771
0.04478749999999999,0.02971905680265151,1.000034413600771
0.0448,0.03038894121387978,1.000034413600771
0.0448125,0.03038894121387978,1.000034413600771
0.044825,0.03038894121387978,1.000377060248882
0.0448375,0.03105882562510805,1.000719706896993
0.04484999999999999,0.03139376783072219,1.000719706896993
0.0448625,0.03206365224195046,1.000719706896993
0.044875,0.03172871003633632,1.001062353545104
0.0448875,0.03206365224195046,1.001062353545104
0.0449,0.03239859444756459,1.000719706896993
0.04491249999999999,0.03306847885879286,1.001405000193215
0.044925,0.03306847885879286,1.001405000193215
0.0449375,0.03306847885879286,1.001405000193215
0.04495,0.03306847885879286,1.001405000193215
0.0449625,0.033403421064407,1.001405000193215
0.04497499999999999,0.03407330547563527,1.001405000193215
0.0449875,0.03407330547563527,1.001405000193215
0.045,0.03474318988686354,1.002090293489436
0.0450125,0.03474318988686354,1.002090293489436
0.045025,0.03541307429809181,1.002090293489436
0.04503749999999999,0.03574801650370595,1.002090293489436
0.04504999999999999,0.03608295870931993,1.002432940137547
0.0450625,0.03641790091493422,1.002432940137547
0.045075,0.03675284312054836,1.002432940137547
0.0450875,0.03708778532616249,1.002432940137547
0.04509999999999999,0.03742272753177663,1.002432940137547
0.0451125,0.03775766973739076,1.002775586785658
0.045125,0.03809261194300489,1.002775586785658
0.0451375,0.03876249635423316,1.003118233433769
0.04515,0.03876249635423316,1.003118233433769
0.04516249999999999,0.03876249635423316,1.003118233433769
0.04517499999999999,0.03909743855984715,1.003118233433769
0.0451875,0.0390974385598473,1.003118233433769
0.0452,0.03976732297107557,1.003118233433769
0.0452125,0.03976732297107557,1.00346088008188
0.04522499999999999,0.04043720738230384,1.003803526729991
0.0452375,0.04043720738230415,1.003803526729991
0.04525,0.04110709179353211,1.003803526729991
0.0452625,0.04144203399914625,1.004146173378102
0.045275,0.04177697620476039,1.003803526729991
0.04528749999999999,0.04177697620476039,1.004146173378102
0.04529999999999999,0.04177697620476039,1.004146173378102
0.0453125,0.04311674502721693,1.004488820026212
0.045325,0.04311674502721693,1.004488820026212
0.0453375,0.04345168723283106,1.004488820026212
0.04534999999999999,0.0437866294384452,1.004831466674323
0.0453625,0.0437866294384452,1.004488820026212
0.045375,0.0437866294384452,1.004488820026212
0.0453875,0.0437866294384452,1.004831466674323
0.0454,0.04479145605528761,1.004831466674323
0.04541249999999999,0.04479145605528761,1.004831466674323
0.04542499999999999,0.04512639826090159,1.005174113322434
0.0454375,0.04512639826090174,1.005516759970545
0.04545,0.04579628267213001,1.005174113322434
0.0454625,0.04613122487774415,1.005516759970545
0.04547499999999999,0.04646616708335828,1.005859406618656
0.0454875,0.04747099370020069,1.005516759970545
0.0455,0.04747099370020069,1.006202053266767
0.0455125,0.04780593590581483,1.005859406618656
0.045525,0.04814087811142896,1.005859406618656
0.04553749999999999,0.04914570472827137,1.006202053266767
0.04554999999999999,0.04914570472827137,1.006202053266767
0.0455625,0.04914570472827137,1.006202053266767
0.045575,0.0494806469338855,1.006544699914877
0.0455875,0.04981558913949963,1.006202053266767
0.04559999999999999,0.0494806469338855,1.006202053266767
0.0456125,0.04948064693388596,1.006544699914877
0.045625,0.05048547355072791,1.006544699914877
0.0456375,0.05082041575634205,1.006544699914877
0.04565,0.05115535796195618,1.006544699914877
0.04566249999999999,0.05115535796195618,1.006887346562988
0.04567499999999999,0.05149030016757016,1.006887346562988
0.0456875,0.05216018457879858,1.007229993211099
0.0457,0.05283006899002686,1.007229993211099
0.0457125,0.05316501119564099,1.007229993211099
0.04572499999999999,0.05349995340125513,1.007229993211099
0.0457375,0.05383489560686926,1.00757263985921
0.04575,0.05383489560686926,1.007229993211099
0.0457625,0.0551746644293258,1.007915286507321
0.045775,0.0551746644293258,1.007915286507321
0.04578749999999999,0.05550960663493994,1.007915286507321
0.04579999999999999,0.05584454884055393,1.007915286507321
0.0458125,0.05617949104616821,1.008257933155432
0.045825,0.05584454884055408,1.008257933155432
0.0458375,0.05651443325178235,1.008257933155432
0.04584999999999999,0.05718431766301062,1.008257933155432
0.0458625,0.05785420207423874,1.008257933155432
0.045875,0.05751925986862475,1.008600579803543
0.0458875,0.05818914427985303,1.008600579803543
0.0459,0.05818914427985303,1.008600579803543
0.04591249999999999,0.05852408648546716,1.008600579803543
0.04592499999999999,0.0588590286910813,1.008943226451654
0.0459375,0.05919397089669543,1.008600579803543
0.04595,0.05952891310230957,1.008943226451654
0.0459625,0.0598638553079237,1.008943226451654
0.045975,0.06019879751353784,1.008943226451654
0.0459875,0.06086868192476626,1.008943226451654
0.046,0.06120362413038025,1.008943226451654
0.0460125,0.06153856633599438,1.008943226451654
0.046025,0.06153856633599438,1.008943226451654
0.0460375,0.06187350854160852,1.008943226451654
0.04604999999999999,0.06220845074722265,1.009628519747875
0.0460625,0.06220845074722265,1.009285873099764
0.046075,0.06287833515845093,1.009628519747875
0.0460875,0.06321327736406507,1.009628519747875
0.0461,0.06354821956967918,1.009628519747875
0.04611249999999999,0.06388316177529332,1.009628519747875
0.046125,0.06421810398090746,1.009628519747875
0.0461375,0.06488798839213575,1.009971166395986
0.04615,0.06488798839213575,1.009971166395986
0.0461625,0.06589281500897815,1.009971166395986
0.04617499999999999,0.06622775721459229,1.010313813044097
0.0461875,0.0665626994202064,1.009971166395986
0.0462,0.06689764162582054,1.009971166395986
0.0462125,0.06689764162582054,1.010313813044097
0.046225,0.06756752603704883,1.010656459692208
0.04623749999999999,0.06790246824266297,1.010313813044097
0.04625,0.06790246824266297,1.010313813044097
0.0462625,0.06790246824266297,1.010656459692208
0.046275,0.06823741044827708,1.010656459692208
0.0462875,0.06857235265389122,1.010656459692208
0.04629999999999999,0.06890729485950536,1.010656459692208
0.0463125,0.06957717927073362,1.010656459692208
0.046325,0.06991212147634776,1.010999106340319
0.0463375,0.06991212147634776,1.010656459692208
0.04635,0.0702470636819619,1.010999106340319
0.04636249999999999,0.07091694809319019,1.010999106340319
0.046375,0.0712518902988043,1.01134175298843
0.0463875,0.07192177471003258,1.01134175298843
0.0464,0.07225671691564672,1.01134175298843
0.0464125,0.07259165912126087,1.010999106340319
0.04642499999999999,0.07292660132687498,1.01134175298843
0.0464375,0.07292660132687498,1.01134175298843
0.04645,0.07359648573810326,1.011684399636541
0.0464625,0.0739314279437174,1.01134175298843
