03/20/2024 16:29:27
LT: 60.00

4.9321	     5	1.1118	     0
4.9416	     6	1.1135	     0
4.9511	     6	1.1151	     0
4.9605	     3	1.1168	     0
4.9700	     4	1.1185	     0
4.9795	     5	1.1201	     0
4.9890	     5	1.1218	     0
4.9984	     4	1.1234	     0
5.0079	     4	1.1251	     0
5.0174	     3	1.1268	     0
5.0269	     3	1.1284	     0
5.0363	     8	1.1301	     0
5.0458	     4	1.1317	     0
5.0553	     4	1.1334	     0
5.0647	     2	1.1351	     0
5.0742	     3	1.1367	     0
5.0837	     4	1.1384	     0
5.0932	     6	1.1400	     0
5.1026	     9	1.1417	     0
5.1121	     4	1.1434	     0
5.1216	     3	1.1450	     0
5.1311	     5	1.1467	     0
5.1405	     4	1.1483	     0
5.1500	     2	1.1500	     0
5.1595	     5	1.1517	     0
5.1689	     6	1.1533	     0
5.1784	     2	1.1550	     0
5.1879	     4	1.1566	     0
5.1974	     1	1.1583	     0
5.2068	     4	1.1600	     0
5.2163	     2	1.1616	     0
5.2258	     2	1.1633	     0
5.2353	     2	1.1649	     0
5.2447	     6	1.1666	     0
5.2542	     4	1.1683	     0
5.2637	     0	1.1699	     0
5.2731	     1	1.1716	     0
5.2826	     1	1.1732	     1
5.2921	     1	1.1749	     0
5.3016	     4	1.1766	     0
5.3110	     3	1.1782	     0
5.3205	     1	1.1799	     0
5.3300	     7	1.1815	     0
5.3395	     5	1.1832	     0
5.3489	     2	1.1849	     0
5.3584	     3	1.1865	     0
5.3679	     1	1.1882	     0
5.3773	     3	1.1898	     0
5.3868	     6	1.1915	     0
5.3963	     2	1.1932	     0
5.4058	     3	1.1948	     0
5.4152	     5	1.1965	     0
5.4247	     7	1.1981	     0
5.4342	     4	1.1998	     0
5.4437	     2	1.2015	     0
5.4531	     3	1.2031	     0
5.4626	     1	1.2048	     0
5.4721	     4	1.2064	     0
5.4815	     5	1.2081	     0
5.4910	     4	1.2098	     0
5.5005	     6	1.2114	     0
5.5100	     2	1.2131	     0
5.5194	     5	1.2147	     0
5.5289	     7	1.2164	     0
5.5384	     3	1.2181	     0
5.5479	     7	1.2197	     0
5.5573	     2	1.2214	     0
5.5668	     7	1.2230	     0
5.5763	     7	1.2247	     0
5.5857	     8	1.2264	     0
5.5952	     7	1.2280	     0
5.6047	     3	1.2297	     0
5.6142	     7	1.2313	     0
5.6236	     2	1.2330	     0
5.6331	    10	1.2347	     0
5.6426	    11	1.2363	     0
5.6521	    19	1.2380	     0
5.6615	    11	1.2396	     0
5.6710	    11	1.2413	     0
5.6805	    18	1.2430	     0
5.6899	    19	1.2446	     0
5.6994	    21	1.2463	     0
5.7089	    26	1.2479	     0
5.7184	    35	1.2496	     0
5.7278	    32	1.2513	     0
5.7373	    40	1.2529	     0
5.7468	    31	1.2546	     0
5.7562	    30	1.2562	     0
5.7657	    20	1.2579	     0
5.7752	    13	1.2596	     0
5.7847	    16	1.2612	     0
5.7941	     8	1.2629	     0
5.8036	    11	1.2646	     0
5.8131	     7	1.2662	     0
5.8226	     6	1.2679	     0
5.8320	     4	1.2695	     0
5.8415	     3	1.2712	     0
5.8510	     3	1.2729	     0
5.8604	     4	1.2745	     0
5.8699	     8	1.2762	     0
5.8794	    13	1.2778	     0
5.8889	    11	1.2795	     0
5.8983	     9	1.2812	     0
5.9078	     7	1.2828	     0
5.9173	    14	1.2845	     0
5.9268	     2	1.2861	     0
5.9362	     2	1.2878	     0
5.9457	     1	1.2895	     0
5.9552	     1	1.2911	     0
5.9646	     5	1.2928	     0
5.9741	     4	1.2944	     0
5.9836	     6	1.2961	     0
5.9931	     9	1.2978	     0
6.0025	     6	1.2994	     0
6.0120	    10	1.3011	     0
6.0215	     5	1.3027	     0
6.0310	     8	1.3044	     0
6.0404	     4	1.3061	     0
6.0499	    10	1.3077	     0
6.0594	     7	1.3094	     0
6.0688	     4	1.3110	     1
6.0783	     8	1.3127	     0
6.0878	     9	1.3144	     0
6.0973	    12	1.3160	     0
6.1067	     9	1.3177	     0
6.1162	    10	1.3193	     0
6.1257	     7	1.3210	     0
6.1352	     5	1.3227	     0
6.1446	     0	1.3243	     0
6.1541	     1	1.3260	     0
6.1636	     0	1.3276	     0
6.1730	     0	1.3293	     0
6.1825	     0	1.3310	     0
6.1920	     0	1.3326	     0
6.2015	     0	1.3343	     0
6.2109	     0	1.3359	     0
6.2204	     0	1.3376	     0
6.2299	     0	1.3393	     0
6.2394	     0	1.3409	     0
6.2488	     0	1.3426	     0
6.2583	     0	1.3442	     0
6.2678	     0	1.3459	     0
6.2772	     0	1.3476	     0
6.2867	     0	1.3492	     0
6.2962	     0	1.3509	     0
6.3057	     0	1.3525	     0
6.3151	     0	1.3542	     0
6.3246	     0	1.3559	     0
6.3341	     0	1.3575	     0
6.3436	     0	1.3592	     0
6.3530	     0	1.3608	     0
6.3625	     0	1.3625	     0
6.3720	     0	1.3642	     0
6.3814	     0	1.3658	     0
6.3909	     0	1.3675	     0
6.4004	     0	1.3691	     0
6.4099	     0	1.3708	     0
6.4193	     0	1.3725	     0
6.4288	     0	1.3741	     0
6.4383	     0	1.3758	     0
6.4478	     0	1.3774	     0
6.4572	     0	1.3791	     0
6.4667	     0	1.3808	     0
6.4762	     0	1.3824	     0
6.4856	     0	1.3841	     0
6.4951	     0	1.3857	     0
6.5046	     0	1.3874	     0
6.5141	     0	1.3891	     0
6.5235	     0	1.3907	     0
6.5330	     0	1.3924	     0
6.5425	     0	1.3940	     0
6.5520	     0	1.3957	     0
6.5614	     0	1.3974	     0
6.5709	     0	1.3990	     0
6.5804	     0	1.4007	     0
6.5898	     0	1.4023	     0
6.5993	     0	1.4040	     0
6.6088	     0	1.4057	     0
6.6183	     0	1.4073	     0
6.6277	     0	1.4090	     0
6.6372	     0	1.4106	     0
6.6467	     0	1.4123	     0
6.6562	     0	1.4140	     0
6.6656	     0	1.4156	     0
6.6751	     0	1.4173	     0
6.6846	     0	1.4189	     0
6.6940	     0	1.4206	     0
6.7035	     0	1.4223	     0
6.7130	     0	1.4239	     0
6.7225	     0	1.4256	     0
6.7319	     0	1.4272	     0
6.7414	     0	1.4289	     0
6.7509	     0	1.4306	     0
6.7604	     0	1.4322	     0
6.7698	     0	1.4339	     0
6.7793	     0	1.4355	     0
6.7888	     0	1.4372	     0
6.7982	     0	1.4389	     0
6.8077	     0	1.4405	     0
6.8172	     0	1.4422	     0
6.8267	     0	1.4438	     0
6.8361	     0	1.4455	     0
6.8456	     0	1.4472	     0
6.8551	     0	1.4488	     0
6.8646	     0	1.4505	     0
6.8740	     0	1.4521	     0
6.8835	     0	1.4538	     0
6.8930	     0	1.4555	     0
6.9024	     0	1.4571	     0
6.9119	     0	1.4588	     0
6.9214	     0	1.4604	     0
6.9309	     0	1.4621	     0
6.9403	     0	1.4638	     0
6.9498	     0	1.4654	     0
6.9593	     0	1.4671	     0
6.9687	     0	1.4688	     0
6.9782	     0	1.4704	     0
6.9877	     0	1.4721	     0
6.9972	     0	1.4737	     0
7.0066	     0	1.4754	     0
7.0161	     0	1.4771	     0
7.0256	     0	1.4787	     0
7.0351	     0	1.4804	     0
7.0445	     0	1.4820	     0
7.0540	     0	1.4837	     0
7.0635	     0	1.4854	     0
7.0729	     0	1.4870	     0
7.0824	     0	1.4887	     0
7.0919	     0	1.4903	     0
7.1014	     0	1.4920	     0
7.1108	     0	1.4937	     0
7.1203	     0	1.4953	     0
7.1298	     0	1.4970	     0
7.1393	     0	1.4986	     0
7.1487	     0	1.5003	     0
7.1582	     0	1.5020	     0
7.1677	     0	1.5036	     0
7.1771	     0	1.5053	     0
7.1866	     0	1.5069	     0
7.1961	     0	1.5086	     0
7.2056	     0	1.5103	     0
7.2150	     0	1.5119	     0
7.2245	     0	1.5136	     0
7.2340	     0	1.5152	     0
7.2435	     0	1.5169	     0
7.2529	     0	1.5186	     0
7.2624	     0	1.5202	     0
7.2719	     0	1.5219	     0
7.2813	     0	1.5235	     0
7.2908	     0	1.5252	     0
7.3003	     0	1.5269	     0
7.3098	     0	1.5285	     0
7.3192	     0	1.5302	     0
7.3287	     0	1.5318	     0
7.3382	     0	1.5335	     0
7.3477	     0	1.5352	     0
7.3571	     0	1.5368	     0
7.3666	     0	1.5385	     0
7.3761	     0	1.5401	     0
7.3855	     0	1.5418	     0
7.3950	     0	1.5435	     0
7.4045	     0	1.5451	     0
7.4140	     0	1.5468	     0
7.4234	     0	1.5484	     0
7.4329	     0	1.5501	     0
7.4424	     0	1.5518	     0
7.4519	     0	1.5534	     0
7.4613	     0	1.5551	     0
7.4708	     0	1.5567	     0
7.4803	     0	1.5584	     0
7.4897	     0	1.5601	     0
7.4992	     0	1.5617	     0
7.5087	     0	1.5634	     0
7.5182	     0	1.5650	     0
7.5276	     0	1.5667	     0
7.5371	     0	1.5684	     0
7.5466	     0	1.5700	     0
7.5561	     0	1.5717	     0
7.5655	     0	1.5733	     0
7.5750	     0	1.5750	     0
7.5845	     0	1.5767	     0
7.5939	     0	1.5783	     0
7.6034	     0	1.5800	     0
7.6129	     0	1.5816	     0
7.6224	     0	1.5833	     0
7.6318	     0	1.5850	     0
7.6413	     0	1.5866	     0
